respondent_id,h1n1_vaccine,seasonal_vaccine
42584,0.1,0.7
42585,0.4,0.3
42586,0.7,0.8
42587,0.1,0.0
42588,0.3,0.1
42589,0.3,0.5
42590,0.6,0.7
42591,0.2,0.8
42592,0.3,0.7
42593,0.5,0.6
42594,0.1,0.2
42595,0.6,0.7
42596,0.2,0.1
42597,0.4,0.4
42598,0.6,0.2
42599,0.1,0.1
42600,0.4,0.8
42601,0.6,0.2
42602,0.8,0.9
42603,0.8,0.7
42604,0.5,0.5
42605,0.2,0.3
42606,0.4,0.8
42607,0.5,0.1
42608,0.3,0.2
42609,0.4,0.5
42610,0.1,0.7
42611,0.8,0.8
42612,0.4,0.6
42613,0.1,0.1
42614,0.3,0.2
42615,0.2,0.2
42616,0.4,0.3
42617,0.4,0.4
42618,0.2,0.9
42619,0.3,0.3
42620,0.1,0.1
42621,0.1,0.2
42622,0.1,0.1
42623,0.3,0.3
42624,0.1,0.5
42625,0.2,0.2
42626,0.9,0.9
42627,0.4,0.4
42628,0.7,0.4
42629,0.7,0.2
42630,0.3,0.3
42631,0.3,0.8
42632,0.2,0.2
42633,0.1,0.1
42634,0.1,0.4
42635,0.6,0.7
42636,0.9,0.7
42637,0.3,0.4
42638,0.7,0.7
42639,0.1,0.8
42640,0.1,0.3
42641,0.5,0.2
42642,0.0,0.0
42643,0.5,0.4
42644,0.2,0.5
42645,0.2,0.7
42646,0.3,0.8
42647,0.4,0.9
42648,0.4,0.1
42649,0.1,0.1
42650,0.3,0.8
42651,0.6,0.2
42652,0.6,0.6
42653,0.5,0.1
42654,0.9,1.0
42655,0.1,0.1
42656,0.2,0.1
42657,0.1,0.1
42658,0.1,0.4
42659,0.2,0.6
42660,0.6,0.9
42661,0.3,0.2
42662,0.2,0.5
42663,0.3,0.6
42664,0.8,0.7
42665,0.1,0.8
42666,0.2,0.6
42667,0.8,1.0
42668,0.2,0.2
42669,0.1,0.1
42670,0.2,0.3
42671,0.3,0.5
42672,0.8,0.6
42673,0.8,0.7
42674,0.4,0.8
42675,0.2,0.3
42676,0.2,0.3
42677,0.1,0.5
42678,0.1,0.4
42679,0.2,0.1
42680,0.2,0.2
42681,0.1,0.1
42682,0.0,0.0
42683,0.5,0.8
42684,0.6,0.9
42685,0.2,0.7
42686,0.8,0.9
42687,0.9,0.9
42688,0.4,0.6
42689,0.9,0.9
42690,0.1,0.0
42691,0.2,0.3
42692,0.2,0.2
42693,0.7,0.7
42694,0.2,0.2
42695,0.0,0.2
42696,0.4,0.5
42697,0.1,0.1
42698,0.9,0.9
42699,0.4,0.5
42700,0.2,0.7
42701,0.3,0.9
42702,0.2,0.1
42703,0.1,0.1
42704,0.3,0.9
42705,0.1,0.1
42706,0.7,0.4
42707,0.1,0.1
42708,0.2,0.9
42709,0.4,0.5
42710,0.0,0.1
42711,0.3,0.4
42712,0.3,0.3
42713,0.4,0.9
42714,0.3,0.8
42715,0.1,0.2
42716,0.4,0.5
42717,0.4,0.3
42718,0.8,0.9
42719,0.2,0.3
42720,0.8,0.8
42721,0.1,0.1
42722,0.7,0.7
42723,0.4,0.6
42724,0.1,0.1
42725,0.6,0.6
42726,0.3,0.7
42727,0.1,0.4
42728,0.2,0.3
42729,0.4,0.9
42730,0.4,0.9
42731,0.5,0.7
42732,0.4,0.6
42733,0.3,0.2
42734,0.4,0.5
42735,0.5,0.8
42736,0.5,0.3
42737,0.2,0.1
42738,0.3,0.8
42739,0.8,0.7
42740,0.2,0.2
42741,0.4,0.7
42742,0.2,0.2
42743,0.1,0.2
42744,0.0,0.1
42745,0.3,0.7
42746,0.1,0.1
42747,0.3,0.6
42748,0.2,0.4
42749,0.9,0.9
42750,0.1,0.1
42751,0.1,0.4
42752,0.1,0.2
42753,0.6,0.5
42754,0.2,0.2
42755,0.1,0.2
42756,0.1,0.8
42757,0.6,0.5
42758,0.1,0.3
42759,0.3,0.4
42760,0.2,0.2
42761,0.8,0.7
42762,0.4,0.4
42763,0.2,0.6
42764,0.4,0.5
42765,0.1,0.1
42766,0.2,0.4
42767,0.2,0.6
42768,0.3,0.4
42769,0.1,0.1
42770,0.1,0.1
42771,0.5,0.2
42772,0.8,0.6
42773,0.2,0.4
42774,0.3,0.3
42775,0.5,0.1
42776,0.0,0.2
42777,0.9,0.9
42778,0.4,0.4
42779,0.4,0.4
42780,0.2,0.2
42781,0.4,0.9
42782,0.2,0.8
42783,0.9,0.9
42784,0.1,0.6
42785,0.2,0.9
42786,0.2,0.3
42787,0.4,0.9
42788,0.3,0.7
42789,0.2,0.4
42790,0.1,0.0
42791,0.1,0.1
42792,0.3,0.2
42793,0.7,0.8
42794,0.4,0.3
42795,0.1,0.1
42796,0.8,0.8
42797,0.5,0.2
42798,0.2,0.4
42799,0.1,0.6
42800,0.4,0.9
42801,0.2,0.2
42802,0.2,0.1
42803,0.6,0.8
42804,0.7,0.9
42805,0.4,0.8
42806,0.7,0.8
42807,0.2,0.1
42808,0.3,0.2
42809,0.4,0.3
42810,0.0,0.2
42811,0.2,0.4
42812,0.8,0.7
42813,0.3,0.9
42814,0.1,0.1
42815,0.3,0.3
42816,0.1,0.0
42817,0.5,0.1
42818,0.3,0.2
42819,0.1,0.2
42820,0.2,0.4
42821,0.9,1.0
42822,0.2,0.5
42823,0.2,0.2
42824,1.0,0.9
42825,0.2,0.9
42826,0.9,0.4
42827,0.4,0.3
42828,0.3,0.2
42829,0.2,0.1
42830,0.7,0.5
42831,0.4,0.9
42832,0.9,0.9
42833,0.9,1.0
42834,0.3,0.9
42835,0.6,0.7
42836,0.1,0.1
42837,0.1,0.9
42838,0.8,0.6
42839,0.9,0.8
42840,0.1,0.6
42841,0.5,0.9
42842,0.8,0.7
42843,0.2,0.2
42844,0.5,0.7
42845,0.8,0.8
42846,0.2,0.9
42847,0.2,0.2
42848,0.3,0.9
42849,0.0,0.0
42850,0.6,0.9
42851,0.1,0.0
42852,0.3,0.6
42853,0.2,0.8
42854,0.6,0.4
42855,0.1,0.9
42856,0.2,0.1
42857,0.7,0.7
42858,0.5,0.7
42859,0.0,0.1
42860,0.3,0.8
42861,0.0,0.6
42862,0.2,0.1
42863,0.3,0.8
42864,0.0,0.2
42865,0.2,0.3
42866,0.1,0.4
42867,0.5,0.4
42868,0.5,0.4
42869,0.5,0.9
42870,0.1,0.5
42871,0.9,0.9
42872,0.2,0.9
42873,0.2,0.5
42874,0.4,0.1
42875,0.2,0.8
42876,0.3,0.2
42877,0.2,0.6
42878,0.5,0.6
42879,0.3,0.7
42880,0.9,1.0
42881,0.1,0.5
42882,0.3,0.7
42883,0.3,0.2
42884,0.7,0.3
42885,0.5,0.6
42886,0.8,0.8
42887,0.1,0.2
42888,0.2,0.2
42889,0.2,0.1
42890,0.7,0.6
42891,0.7,0.7
42892,0.5,0.4
42893,0.1,0.7
42894,0.2,0.2
42895,0.1,0.1
42896,0.2,0.2
42897,0.5,0.6
42898,0.6,0.6
42899,0.2,0.2
42900,0.2,0.8
42901,0.8,0.8
42902,0.9,0.9
42903,0.2,0.6
42904,0.2,0.2
42905,0.8,0.9
42906,0.1,0.3
42907,0.0,0.1
42908,0.6,0.8
42909,0.1,0.6
42910,0.4,1.0
42911,1.0,1.0
42912,0.5,0.3
42913,0.5,0.3
42914,0.4,1.0
42915,0.9,0.9
42916,0.0,0.0
42917,0.1,0.0
42918,0.4,0.3
42919,0.1,0.3
42920,0.4,0.7
42921,0.1,0.1
42922,0.8,0.8
42923,0.2,0.9
42924,0.2,0.1
42925,0.1,0.4
42926,0.7,0.7
42927,0.1,0.1
42928,0.1,0.2
42929,0.1,0.5
42930,0.8,0.8
42931,0.8,0.5
42932,0.2,0.9
42933,0.2,0.3
42934,0.2,0.1
42935,0.3,0.8
42936,0.2,0.9
42937,0.2,0.8
42938,0.8,0.9
42939,0.1,0.6
42940,0.4,0.7
42941,0.2,0.3
42942,0.9,0.8
42943,0.5,0.6
42944,0.2,0.4
42945,0.1,0.4
42946,0.3,0.8
42947,0.2,0.5
42948,0.4,0.3
42949,0.1,0.3
42950,0.8,0.8
42951,0.9,0.9
42952,0.2,0.3
42953,0.8,0.7
42954,0.0,0.1
42955,0.6,0.3
42956,0.3,0.6
42957,0.3,0.2
42958,0.5,0.5
42959,0.7,0.6
42960,0.3,0.6
42961,0.0,0.1
42962,0.3,0.3
42963,0.2,0.2
42964,0.3,0.8
42965,0.8,0.9
42966,0.9,1.0
42967,0.5,0.3
42968,0.4,0.8
42969,0.0,0.1
42970,0.6,0.2
42971,0.8,0.8
42972,0.1,0.1
42973,0.6,0.7
42974,0.2,0.1
42975,0.9,1.0
42976,0.3,0.5
42977,0.4,0.7
42978,0.4,0.5
42979,0.5,0.8
42980,0.1,0.6
42981,0.3,0.8
42982,0.3,0.2
42983,0.1,0.8
42984,0.4,0.5
42985,0.1,0.2
42986,0.3,0.3
42987,0.2,0.5
42988,0.0,0.4
42989,0.0,0.1
42990,0.5,0.6
42991,0.4,0.3
42992,0.8,0.9
42993,0.1,0.3
42994,0.5,0.8
42995,0.9,0.8
42996,0.8,0.3
42997,0.1,0.1
42998,0.6,0.1
42999,0.6,0.6
43000,0.9,0.9
43001,0.5,0.5
43002,0.2,0.2
43003,0.2,0.8
43004,0.1,0.3
43005,0.5,0.3
43006,0.8,0.9
43007,0.7,0.9
43008,0.2,0.3
43009,0.2,0.2
43010,0.5,0.8
43011,0.6,0.6
43012,0.6,0.9
43013,0.1,0.3
43014,0.5,0.9
43015,0.7,0.9
43016,0.2,0.4
43017,0.1,0.1
43018,0.1,0.1
43019,0.1,0.1
43020,0.3,0.3
43021,0.1,0.3
43022,0.8,0.9
43023,0.5,0.8
43024,0.0,0.1
43025,0.0,0.2
43026,0.0,0.1
43027,0.1,0.1
43028,0.4,0.4
43029,0.9,0.8
43030,0.0,0.1
43031,0.2,0.8
43032,0.3,0.8
43033,0.1,0.1
43034,0.9,0.5
43035,0.1,0.1
43036,0.9,0.9
43037,0.4,0.3
43038,0.9,0.9
43039,0.6,0.4
43040,0.9,0.9
43041,0.7,0.6
43042,0.6,0.5
43043,0.1,0.1
43044,0.2,0.2
43045,0.3,0.4
43046,0.1,0.1
43047,0.6,0.5
43048,0.2,0.2
43049,0.1,0.0
43050,0.9,0.9
43051,0.1,0.1
43052,0.2,0.1
43053,0.3,0.9
43054,0.3,0.8
43055,0.7,0.6
43056,0.3,0.6
43057,0.3,0.8
43058,0.1,0.2
43059,0.3,0.2
43060,0.2,0.7
43061,0.8,0.9
43062,0.7,0.3
43063,0.2,0.6
43064,0.4,0.3
43065,0.9,0.8
43066,0.1,0.1
43067,0.4,0.4
43068,0.7,0.5
43069,0.1,0.1
43070,0.7,0.8
43071,0.2,0.8
43072,0.9,1.0
43073,0.1,0.1
43074,0.5,0.2
43075,0.9,0.9
43076,0.5,0.8
43077,0.1,0.1
43078,0.6,0.5
43079,0.2,0.3
43080,0.6,0.2
43081,0.3,0.5
43082,0.4,0.3
43083,0.1,0.1
43084,0.1,0.7
43085,0.3,0.5
43086,0.0,0.1
43087,0.2,0.7
43088,0.8,0.9
43089,0.8,0.7
43090,0.2,0.9
43091,0.4,0.2
43092,0.2,0.2
43093,0.1,0.9
43094,0.7,0.9
43095,0.4,0.4
43096,0.3,0.2
43097,0.8,0.9
43098,0.2,0.9
43099,0.2,0.2
43100,0.0,0.2
43101,0.8,0.9
43102,0.3,0.2
43103,0.2,0.2
43104,0.4,0.7
43105,0.4,0.5
43106,0.1,0.1
43107,0.3,0.9
43108,0.4,0.4
43109,0.1,0.1
43110,0.1,0.7
43111,0.2,0.5
43112,0.1,0.2
43113,0.2,0.8
43114,0.5,0.5
43115,0.3,0.4
43116,0.9,0.9
43117,0.2,0.4
43118,0.2,0.2
43119,0.8,1.0
43120,0.4,0.9
43121,0.2,1.0
43122,0.9,0.8
43123,0.2,0.2
43124,0.1,0.2
43125,0.2,0.2
43126,0.5,0.9
43127,0.2,0.1
43128,0.1,0.7
43129,0.1,0.1
43130,0.2,0.9
43131,0.3,0.4
43132,0.2,0.5
43133,0.6,0.5
43134,0.5,0.3
43135,0.2,0.8
43136,0.4,0.7
43137,0.2,0.9
43138,0.7,0.7
43139,0.2,0.9
43140,0.2,0.6
43141,0.9,0.9
43142,1.0,0.9
43143,0.2,0.3
43144,0.2,0.8
43145,0.8,0.9
43146,0.4,0.7
43147,0.1,0.3
43148,0.8,0.9
43149,0.4,0.8
43150,0.2,0.9
43151,0.4,0.5
43152,0.0,0.0
43153,0.8,0.9
43154,0.5,0.5
43155,0.1,0.1
43156,0.6,0.8
43157,0.2,0.3
43158,0.2,0.1
43159,0.3,0.2
43160,0.3,0.9
43161,1.0,1.0
43162,0.7,0.9
43163,0.2,0.6
43164,0.7,0.7
43165,0.8,0.9
43166,0.8,0.5
43167,0.2,0.8
43168,0.4,0.6
43169,0.1,0.1
43170,0.2,0.9
43171,0.3,0.5
43172,0.1,0.1
43173,0.1,0.1
43174,0.2,0.6
43175,0.2,0.6
43176,0.1,0.1
43177,0.2,0.9
43178,0.6,0.3
43179,0.1,0.5
43180,0.3,0.3
43181,0.4,0.7
43182,0.3,0.3
43183,0.6,0.6
43184,0.3,0.1
43185,0.3,0.3
43186,0.2,0.8
43187,0.7,0.9
43188,0.2,0.3
43189,0.3,0.6
43190,0.9,1.0
43191,0.1,0.1
43192,0.9,0.8
43193,0.2,0.1
43194,0.2,0.2
43195,0.1,0.9
43196,0.2,0.1
43197,0.9,0.9
43198,0.7,0.8
43199,0.3,0.1
43200,0.1,0.2
43201,0.3,0.9
43202,0.1,0.7
43203,0.1,0.2
43204,0.2,0.1
43205,0.8,0.9
43206,0.8,0.8
43207,0.2,0.1
43208,0.2,0.1
43209,0.8,0.9
43210,0.9,0.7
43211,0.3,0.8
43212,0.2,0.8
43213,0.2,0.4
43214,0.2,0.1
43215,0.2,0.9
43216,0.2,0.2
43217,0.5,0.9
43218,0.6,0.2
43219,0.2,0.3
43220,0.2,0.1
43221,0.4,0.4
43222,0.7,0.9
43223,0.7,0.9
43224,0.4,0.4
43225,0.3,0.2
43226,0.9,0.9
43227,0.3,0.3
43228,0.4,0.9
43229,0.8,0.3
43230,0.8,0.5
43231,0.2,0.2
43232,0.0,0.1
43233,0.4,0.3
43234,0.1,0.3
43235,0.9,0.9
43236,0.5,0.9
43237,0.3,0.2
43238,0.4,0.9
43239,0.9,0.9
43240,0.1,0.2
43241,0.4,0.3
43242,0.1,0.4
43243,0.0,0.9
43244,0.2,0.3
43245,0.1,0.1
43246,0.2,0.5
43247,0.0,0.8
43248,0.5,0.5
43249,0.1,0.2
43250,0.2,0.4
43251,0.7,0.2
43252,0.1,0.9
43253,0.6,0.8
43254,0.2,0.8
43255,0.5,0.6
43256,0.1,0.1
43257,0.5,0.7
43258,0.2,0.5
43259,0.3,0.5
43260,0.9,0.6
43261,0.5,0.4
43262,0.2,0.4
43263,0.3,0.5
43264,0.2,0.3
43265,0.5,0.5
43266,0.2,0.2
43267,0.5,0.9
43268,0.8,0.8
43269,0.2,0.9
43270,0.9,0.8
43271,0.8,0.9
43272,0.5,0.7
43273,0.2,0.1
43274,0.5,0.7
43275,0.1,0.5
43276,0.6,0.7
43277,0.2,0.2
43278,0.2,0.4
43279,0.2,0.4
43280,0.5,0.3
43281,0.7,0.8
43282,0.8,0.7
43283,0.0,0.0
43284,0.4,0.2
43285,0.1,0.5
43286,0.9,0.9
43287,0.9,0.9
43288,0.2,0.7
43289,0.1,0.1
43290,0.4,1.0
43291,0.8,0.8
43292,0.7,0.4
43293,0.3,0.7
43294,0.2,0.7
43295,0.1,0.1
43296,0.4,0.7
43297,0.4,0.3
43298,0.7,0.8
43299,0.3,0.3
43300,0.4,0.8
43301,0.1,0.2
43302,0.2,0.3
43303,0.2,0.2
43304,0.0,0.2
43305,0.4,0.8
43306,0.2,0.4
43307,0.1,0.6
43308,0.8,0.9
43309,0.4,0.6
43310,0.7,0.5
43311,0.1,0.1
43312,0.2,0.2
43313,0.2,0.3
43314,0.1,0.1
43315,0.3,0.2
43316,0.9,0.9
43317,0.2,0.3
43318,0.2,0.2
43319,0.3,0.3
43320,0.9,0.9
43321,0.1,0.2
43322,0.1,0.1
43323,0.6,0.5
43324,0.0,0.1
43325,0.0,0.1
43326,0.2,0.5
43327,0.1,0.2
43328,0.8,0.9
43329,0.8,0.8
43330,0.3,0.2
43331,0.4,0.9
43332,0.3,0.3
43333,0.3,0.3
43334,0.1,0.7
43335,0.4,0.4
43336,0.2,0.3
43337,0.2,0.1
43338,0.3,0.8
43339,0.1,0.1
43340,0.1,0.1
43341,0.2,0.3
43342,0.1,0.1
43343,0.1,0.1
43344,0.2,0.1
43345,0.1,0.1
43346,0.1,0.1
43347,0.3,0.5
43348,0.2,0.6
43349,0.9,1.0
43350,1.0,0.9
43351,0.3,0.1
43352,0.2,0.5
43353,0.2,0.9
43354,0.2,0.1
43355,0.2,0.8
43356,0.2,0.2
43357,0.1,0.1
43358,0.4,0.5
43359,0.7,0.2
43360,0.2,0.8
43361,0.6,0.5
43362,0.2,0.1
43363,0.2,0.2
43364,0.5,0.1
43365,0.1,0.7
43366,0.1,0.7
43367,0.8,0.9
43368,0.2,0.4
43369,0.2,0.4
43370,0.9,0.9
43371,0.2,0.2
43372,0.6,0.7
43373,0.7,0.8
43374,0.3,0.5
43375,0.1,0.1
43376,0.3,0.3
43377,0.1,0.1
43378,0.3,0.6
43379,0.4,0.3
43380,0.1,0.1
43381,0.1,0.2
43382,0.4,0.3
43383,0.1,0.8
43384,0.3,0.7
43385,0.3,0.7
43386,0.1,0.0
43387,0.3,0.4
43388,1.0,1.0
43389,0.4,0.4
43390,0.6,0.9
43391,0.4,0.6
43392,0.1,0.1
43393,0.2,0.9
43394,0.3,0.8
43395,0.4,0.4
43396,0.1,0.1
43397,0.4,0.9
43398,0.7,0.8
43399,0.4,0.5
43400,0.1,0.3
43401,0.5,0.7
43402,0.0,0.0
43403,0.1,0.3
43404,0.6,0.2
43405,0.4,0.6
43406,0.9,0.8
43407,0.9,0.9
43408,1.0,1.0
43409,0.6,0.7
43410,0.1,0.3
43411,0.2,0.6
43412,0.4,0.9
43413,0.3,0.7
43414,0.1,0.1
43415,0.7,0.7
43416,0.4,0.3
43417,0.3,0.2
43418,0.2,0.5
43419,0.4,1.0
43420,0.3,0.2
43421,0.3,0.2
43422,0.2,0.2
43423,0.4,0.6
43424,0.4,0.7
43425,0.2,0.7
43426,0.8,0.9
43427,0.2,0.7
43428,1.0,0.9
43429,0.8,0.9
43430,0.5,0.2
43431,0.3,0.2
43432,0.5,0.7
43433,0.1,0.2
43434,0.2,0.4
43435,0.2,0.2
43436,0.8,0.7
43437,0.3,0.8
43438,0.6,0.7
43439,0.4,0.2
43440,0.3,0.2
43441,0.2,0.1
43442,0.1,0.2
43443,0.4,0.4
43444,0.2,0.2
43445,0.9,0.9
43446,0.1,0.1
43447,0.1,0.1
43448,0.1,0.1
43449,0.1,0.1
43450,0.2,0.8
43451,0.2,0.5
43452,0.3,0.2
43453,0.7,0.8
43454,0.2,0.2
43455,0.7,0.8
43456,0.4,0.9
43457,0.4,0.5
43458,0.9,0.9
43459,0.3,0.5
43460,0.8,0.9
43461,0.2,0.1
43462,0.2,0.2
43463,0.2,0.1
43464,0.1,0.1
43465,0.1,0.1
43466,0.4,0.3
43467,0.6,0.6
43468,0.4,0.2
43469,0.3,0.4
43470,0.5,0.5
43471,0.5,0.6
43472,0.7,0.8
43473,0.2,0.2
43474,0.0,0.1
43475,0.2,0.3
43476,0.1,0.1
43477,0.1,0.6
43478,0.7,0.5
43479,0.5,0.8
43480,0.1,0.1
43481,0.1,0.7
43482,0.7,0.6
43483,0.3,0.7
43484,0.0,0.8
43485,0.0,0.4
43486,0.6,0.8
43487,0.3,0.1
43488,0.7,0.9
43489,0.4,0.5
43490,0.4,0.3
43491,0.8,0.9
43492,0.5,0.3
43493,0.1,0.5
43494,0.3,0.2
43495,0.2,0.2
43496,0.1,0.3
43497,0.7,0.8
43498,0.6,0.7
43499,0.9,0.9
43500,0.3,0.6
43501,0.2,0.2
43502,0.5,0.6
43503,0.1,0.5
43504,0.4,0.3
43505,0.2,0.2
43506,0.7,0.9
43507,0.1,0.1
43508,0.1,0.1
43509,0.4,0.4
43510,0.8,0.8
43511,0.1,0.1
43512,0.7,0.8
43513,0.2,0.2
43514,0.5,0.2
43515,0.2,0.1
43516,0.8,0.6
43517,0.1,0.6
43518,0.1,0.1
43519,0.1,0.1
43520,0.4,0.3
43521,0.4,0.6
43522,0.1,0.7
43523,0.1,0.8
43524,0.8,0.9
43525,0.4,0.3
43526,0.1,0.2
43527,0.2,0.8
43528,0.1,0.6
43529,0.7,0.9
43530,0.7,0.9
43531,0.2,0.2
43532,0.1,0.1
43533,0.1,0.3
43534,0.5,0.3
43535,0.9,1.0
43536,0.2,0.2
43537,0.8,0.9
43538,0.3,0.4
43539,0.5,0.6
43540,0.1,0.2
43541,0.9,0.8
43542,0.6,0.5
43543,0.2,0.7
43544,0.8,0.4
43545,0.7,0.9
43546,0.1,0.9
43547,0.2,0.8
43548,0.7,0.7
43549,0.1,0.1
43550,0.2,0.3
43551,0.4,0.7
43552,0.8,0.8
43553,0.4,0.3
43554,0.1,0.8
43555,0.1,0.2
43556,0.7,0.8
43557,0.8,0.9
43558,0.1,0.1
43559,0.4,0.8
43560,0.4,0.8
43561,0.8,0.9
43562,0.3,0.5
43563,0.3,0.3
43564,0.1,0.2
43565,0.7,0.7
43566,0.7,0.7
43567,0.1,0.1
43568,0.4,0.5
43569,0.9,0.7
43570,0.3,1.0
43571,0.1,0.1
43572,0.1,0.1
43573,0.1,0.1
43574,0.9,0.9
43575,0.2,0.5
43576,0.3,0.6
43577,0.1,0.2
43578,0.2,0.2
43579,0.2,0.8
43580,0.2,0.2
43581,0.8,0.8
43582,0.8,0.9
43583,0.1,0.1
43584,0.2,0.9
43585,0.1,0.2
43586,0.1,0.1
43587,0.3,0.8
43588,0.9,0.9
43589,0.2,0.3
43590,0.4,0.7
43591,0.2,0.1
43592,0.3,0.8
43593,0.5,0.1
43594,0.1,0.1
43595,0.7,0.4
43596,0.1,0.1
43597,0.9,0.9
43598,0.6,0.3
43599,1.0,1.0
43600,0.1,0.1
43601,0.1,0.2
43602,0.2,0.3
43603,0.0,0.1
43604,0.2,0.4
43605,0.1,0.1
43606,0.2,0.1
43607,0.2,0.5
43608,0.8,0.8
43609,0.8,0.8
43610,0.6,0.4
43611,0.8,0.9
43612,0.2,0.3
43613,0.6,0.5
43614,0.4,0.4
43615,0.6,0.4
43616,0.5,0.4
43617,0.3,0.5
43618,0.0,0.0
43619,0.8,0.8
43620,0.6,0.3
43621,0.1,0.1
43622,0.4,0.6
43623,0.5,0.3
43624,0.3,0.2
43625,0.6,0.5
43626,0.2,0.1
43627,0.1,0.1
43628,0.4,0.3
43629,0.0,0.1
43630,0.2,0.4
43631,0.4,0.2
43632,0.5,0.8
43633,0.5,0.2
43634,0.7,0.5
43635,0.9,0.9
43636,0.2,0.4
43637,0.7,0.4
43638,0.3,0.2
43639,0.3,0.3
43640,0.4,0.6
43641,0.1,0.6
43642,0.2,0.3
43643,0.2,0.4
43644,0.3,0.4
43645,0.2,0.9
43646,0.0,0.1
43647,0.3,0.4
43648,0.6,0.2
43649,0.8,0.3
43650,0.2,0.5
43651,0.9,0.9
43652,0.3,0.8
43653,0.9,0.9
43654,0.5,0.7
43655,0.1,0.6
43656,0.2,0.4
43657,0.4,0.1
43658,0.1,0.8
43659,0.1,0.7
43660,0.5,0.5
43661,0.8,0.9
43662,0.9,0.9
43663,0.5,0.8
43664,0.9,0.8
43665,0.2,0.4
43666,0.1,0.1
43667,0.1,0.5
43668,0.7,0.4
43669,0.3,0.2
43670,0.7,0.4
43671,0.2,0.7
43672,0.0,0.1
43673,0.3,0.8
43674,0.1,0.5
43675,0.1,0.1
43676,0.4,0.4
43677,0.0,0.0
43678,0.1,0.1
43679,0.2,0.2
43680,0.3,0.3
43681,0.3,0.8
43682,0.2,0.3
43683,0.2,0.8
43684,0.9,0.9
43685,0.3,0.2
43686,0.7,0.8
43687,0.3,0.4
43688,0.4,0.5
43689,0.0,0.0
43690,0.3,0.9
43691,0.5,0.7
43692,0.1,0.9
43693,0.9,0.7
43694,0.2,0.2
43695,0.9,0.9
43696,0.1,0.2
43697,0.2,0.5
43698,0.1,0.1
43699,0.1,0.1
43700,0.6,0.7
43701,0.7,0.7
43702,0.1,0.2
43703,0.3,0.5
43704,0.0,0.0
43705,0.4,0.8
43706,0.7,0.5
43707,0.2,0.9
43708,0.6,0.7
43709,0.8,0.9
43710,0.2,0.9
43711,0.1,0.9
43712,0.8,0.7
43713,0.1,0.1
43714,0.2,0.5
43715,0.3,0.8
43716,0.6,0.8
43717,0.3,0.2
43718,0.1,0.0
43719,0.1,0.7
43720,0.5,0.5
43721,0.7,0.6
43722,0.4,0.8
43723,0.6,0.4
43724,0.1,0.3
43725,0.2,0.2
43726,0.6,0.7
43727,0.3,0.1
43728,0.3,0.4
43729,0.9,0.9
43730,0.4,0.5
43731,0.9,0.7
43732,0.1,0.4
43733,0.1,0.7
43734,0.2,0.5
43735,0.2,0.7
43736,0.2,0.8
43737,0.2,0.1
43738,0.8,0.9
43739,0.3,0.4
43740,0.5,1.0
43741,0.0,0.5
43742,0.4,0.2
43743,0.7,0.8
43744,0.3,0.1
43745,0.9,0.9
43746,0.5,0.8
43747,0.4,0.7
43748,0.2,0.5
43749,0.3,0.1
43750,0.5,0.3
43751,0.7,0.9
43752,0.5,0.5
43753,0.2,0.2
43754,0.6,0.8
43755,0.4,0.4
43756,0.1,0.1
43757,0.1,0.6
43758,0.2,0.3
43759,0.1,0.9
43760,0.5,0.6
43761,0.7,0.9
43762,0.2,0.1
43763,0.9,0.9
43764,0.2,0.8
43765,0.4,0.9
43766,0.1,0.1
43767,0.6,0.5
43768,0.2,0.2
43769,0.1,0.4
43770,0.7,0.9
43771,0.8,0.9
43772,0.1,0.1
43773,0.1,0.1
43774,0.4,0.8
43775,0.4,0.5
43776,0.4,0.6
43777,0.1,0.1
43778,0.4,0.3
43779,0.7,0.9
43780,0.3,0.6
43781,0.0,0.2
43782,0.3,0.8
43783,0.4,0.3
43784,0.1,0.1
43785,0.7,0.8
43786,0.8,0.9
43787,0.9,0.9
43788,0.7,0.4
43789,0.2,0.5
43790,0.1,0.1
43791,0.1,0.2
43792,0.4,0.6
43793,0.1,0.1
43794,0.5,0.1
43795,0.1,0.2
43796,0.9,0.9
43797,0.2,0.4
43798,0.4,0.7
43799,0.5,0.3
43800,0.2,0.2
43801,0.1,0.5
43802,0.3,0.6
43803,0.1,0.1
43804,0.5,0.3
43805,0.7,0.9
43806,0.3,0.6
43807,0.7,0.4
43808,0.1,0.1
43809,0.1,0.1
43810,0.2,0.2
43811,0.8,0.9
43812,0.2,0.1
43813,0.7,0.8
43814,0.4,0.6
43815,0.5,0.8
43816,0.5,0.8
43817,0.3,0.7
43818,0.1,0.6
43819,0.2,0.4
43820,0.5,0.8
43821,0.3,0.5
43822,0.6,0.7
43823,0.1,0.1
43824,0.5,0.6
43825,0.0,0.9
43826,0.4,0.6
43827,0.1,0.2
43828,0.7,0.4
43829,0.0,0.1
43830,0.1,0.2
43831,0.1,0.5
43832,0.2,0.9
43833,0.3,0.3
43834,0.0,0.1
43835,0.8,0.9
43836,0.1,0.5
43837,0.2,0.3
43838,0.6,0.7
43839,0.0,0.3
43840,0.1,0.3
43841,0.5,0.4
43842,0.4,0.2
43843,0.4,0.1
43844,0.7,0.7
43845,0.0,0.9
43846,0.6,0.6
43847,0.2,0.9
43848,0.6,0.5
43849,0.1,0.1
43850,0.6,0.7
43851,0.2,0.6
43852,0.3,0.3
43853,0.2,0.7
